,oscillator,ID,jacobian
559,True,4404295567058849576,"[  94.18997812  662.84844103  347.27894891 -117.45367336 -474.52720513
 -242.65604008    8.10771376 -188.3212359   -74.85133783]"
560,True,5798323454696056203,"[-492.35616401   21.63630029  -28.16820972  419.4243377   -21.63630029
   75.84277524 -419.4243377     0.           15.99699447]"
561,True,3848671141954848823,"[-248.65554888  165.03394028  -27.62839432  248.65554888 -198.64990257
   49.47562634 -242.67330095   67.23192459   52.83809601]"
562,True,5970363580573304166,"[-169.93505834  -22.05951437   -3.54332507 -161.04282192  308.1165439
  201.8957835   161.04282192 -318.26559391 -194.70786572]"
563,True,8682473486852133927,"[-103.76450613   75.80022274   43.64181731   41.12677188  -25.75550258
    0.           62.63773425 -129.3403929   -90.7340277 ]"
564,True,4206760298240662187,"[-618.40863981  -17.31218354 -102.34207959    8.25665306 -134.49385089
  319.51521252 -349.29302183   10.90574684 -827.2783729 ]"
565,True,4067666679120227549,"[ -14.66956146    0.           18.53075637 -277.97845758 -406.9469435
  -53.33661794  -13.2411486   348.41733969  192.09394998]"
566,True,7717399342011451442,"[-100.41173042    0.            6.93686832   12.53891365  -10.51079559
    0.          256.37766532  -33.93045043  -31.62644944]"
567,True,8829199662911983487,"[-28.20110378   1.49705559   8.57656155   0.         -15.07132118
   8.57656155   3.8547231    0.          -8.57656155]"
568,True,1880444374131763381,"[-260.14585961   71.27991887    2.43904139  344.00030342 -130.8579314
   25.51615834    5.15552248    0.          -13.97759986]"
569,True,8928161783547934620,"[-4.41018309e+02  1.74604331e+02  3.75686301e+01  7.76981796e+01
 -1.43708237e+02  1.48740344e+01  2.58082325e+02  4.99949130e+01
 -1.81772256e-01]"
570,True,8351436831515698718,"[-135.08339895   -0.40744877   39.41588504    2.03724383  -56.43615384
   25.71519204    0.           39.51463755  -35.34239485]"
571,True,6008730445767340020,"[-433.6044192    61.63447116   -6.18556272  443.10496059 -127.15291425
    9.81489742 -424.10387782  127.15291425  -38.76105831]"
572,True,4017747645678231973,"[-106.85015669  178.41312395   30.67037551  206.35347673 -323.51293253
  -80.61100477    7.34683665    0.          -15.33518775]"
573,True,1673547498041893814,"[-127.55207454  144.85773502  298.61342524  -81.7434973    45.36483441
  -19.40964615    0.           25.54728183  -15.33784382]"
574,True,4060135388076419794,"[  10.41079704   68.73364098  -18.18034616  -62.08139589  -68.73364098
   21.51601655 -126.96303335    0.           -1.8651182 ]"
575,True,6371320804316467972,"[-510.00886017   83.94335957   16.76978799  582.32551272 -153.83737796
  -21.31737557  -56.72082498   24.21659202  -27.13107429]"
576,True,3536641907077370610,"[-224.6816876   -10.44260083  352.04870993    0.          -14.12299091
   42.04344936   31.23877441    0.          -42.04344936]"
577,True,722459139436733457,"[ -36.76398511    0.           19.79468327 -191.81150368 -312.27721808
 -107.02786338   21.41851733  156.21388594   56.16017119]"
578,True,838137758547236236,"[ -18.53771572   -9.32160477   75.24124821  -46.60802385   -9.32160477
  185.05424252   59.0013585    10.66138628 -222.67486662]"
579,True,2979233642237882046,"[-157.15812332  333.66238641  196.84000865   91.78281178 -210.5415279
  -95.55752421  102.16612314 -306.61776038 -155.19941901]"
580,True,5662886621399501774,"[-299.6442908    28.37152361  -44.47396925  258.40810518    2.86644308
   86.91313225 -359.02953762   13.91456003  -86.91313225]"
581,True,2232107024465149823,"[ -76.40559474  218.96309322  231.15619277   -3.91286348 -148.70157965
 -119.18631821   76.40559474 -213.75280008 -343.12606732]"
582,True,8631351815941444891,"[-158.54069047  -12.44847089   47.62402921 -218.6146881    32.48063753
   62.98372623  138.01678392   77.63008192  -62.98372623]"
583,True,6420393176325044255,"[-147.98335222  -29.32718061  126.84474935 -129.21253145  -58.37523953
  485.57040159  275.84843451 -118.27546105 -744.92104785]"
584,True,2386088478336760090,"[ -93.66695328   76.84565773  -32.73449632   57.78558488  -76.84565773
   36.19058372 -312.10182668  -11.62986201   -3.63508434]"
585,True,2381631372137583547,"[-302.36558805  119.92166766  -11.15320081  273.68155966 -124.18641227
   16.20006773 -207.86421718    0.           30.58019318]"
586,True,4086818488209280939,"[-145.15786854  -26.12279217   16.81538658 -386.48556427 -110.94601606
  -48.11534329 -382.06999576   26.12279217  -56.96488407]"
587,True,3696503048504940625,"[-32.77201271   8.79943691   6.60064587  26.89078     15.84272776
 -61.00472172   5.88123272   0.          -6.60064587]"
588,True,302433965040155339,"[ -53.85629686  -23.64282792   23.34752992 -201.54415298  -51.44255067
   76.62094891   22.63634026   91.15215671  -47.58801192]"
589,True,7210787431130696898,"[-18.41493418 144.75769015   0.           0.         -37.24610954
  19.51818641   0.         -35.13273554  38.64006393]"
590,True,2394971409702430582,"[  160.95128614     8.28397954  1497.28950502     0.
    -8.03415482   208.11402466   -70.63242817  -277.15398563
 -3534.72852975]"
591,True,3196699581037928049,"[-111.11088637  -42.1099959    18.07424349 -147.32088122 -513.65310464
  127.67326693   47.88178811  513.65310464  -81.91087695]"
592,True,2602678726320234882,"[ -23.65614513  279.46942986  155.26079437  -44.23726557 -883.54557426
 -389.86245502   23.65614513 -139.73471493 -196.20214643]"
593,True,2991806326684667168,"[  320.42479797   -14.02226265    57.55721683     0.
  -139.18780276   944.9986951   -268.49912089    14.02226265
 -1059.94863376]"
594,True,7312712850827091940,"[-135.50554776  309.07861122  171.71033957  135.50554776 -309.07861122
 -151.65427634   13.99365787    0.          -20.05606322]"
595,True,3938836560309542018,"[-179.47557772    8.89646676  252.24346491 -106.63984953   93.34116092
   80.49642638  178.62429917 -123.56559759 -107.4253223 ]"
596,True,3176454865787352018,"[-2954.93793175   343.82625755  -129.85044434    33.57632247
   -19.6858268     25.90344489  2887.78528681  -324.14043074
   130.59340785]"
597,True,7740244480682527098,"[-133.79756336    1.6843214    23.66299101 -307.6951327    58.7576406
   99.37870055  192.05070983 -105.9893785   -55.84218134]"
598,True,2798648173228311477,"[ -70.71108677    6.27875449   43.39870673  108.88304781 -132.52603652
  -35.24301196    0.           34.75449646  -58.98502009]"
599,True,6428115732291409692,"[ -13.47593692    0.            3.66758007 -115.85407512   52.24123521
   26.52007884   26.95187384    3.23513714  -30.18765891]"
600,True,7530995280760907736,"[-150.51403382  245.60805179   99.88051216  130.0236035  -245.60805179
  -82.74341043  107.52138994 -179.78492188  -99.88051216]"
601,True,6376218287787015549,"[  -4.91639629  -17.40509865  167.88094801 -124.21395695  -27.98891009
  316.51903593  125.79074815   17.40509865 -254.43091206]"
602,True,9067669878767689888,"[ -36.96498455  368.52248277  196.85429099    7.71536017 -141.38584282
  -98.4271455    14.62481219 -177.16886189  -98.4271455 ]"
603,True,698017854496112892,"[ -56.71004295  252.6552745   141.25609894   -8.02851792  -41.58868243
  -56.02170063   56.71004295 -246.45542621 -401.31885867]"
604,True,3282553064946771565,"[-195.93506365  -60.55702698   18.86964518 -799.43247451 -549.9388401
   53.31684578  435.74346317  416.67900418  -72.18649096]"
605,True,390843616636297025,"[   29.02759511     0.           825.42665289    27.49382355
    -9.6530413      3.05486928    55.31119965  -321.01159048
 -1833.26939084]"
606,True,1538986689231883748,"[-160.51608006   19.23419642  -14.05199809  518.28962821  -38.46839284
   53.98675223 -484.24153097    0.          -28.84043107]"
607,True,7577042874416724606,"[-442.10402746  105.50481051  211.04088157    0.          -17.01213028
   60.34024497   68.89809164  -51.28891448 -271.38112655]"
608,True,7319137971165232396,"[-376.65017161  320.72468894  -35.73888861  358.73536707 -320.72468894
   37.86895139 -340.82056253    0.            9.09751769]"
609,True,6843124369735225195,"[-137.57134197   31.40360513   -8.14800043   32.11966906  -31.40360513
   20.37444135 -464.73283411   31.40360513   25.45949924]"
610,True,4774128339104233138,"[-129.92705698  -13.68159642  134.52189337    2.61421971  -10.13413002
    0.           10.84842481 -124.88342033  -75.0097502 ]"
611,True,6067969786019814783,"[-860.5808293     2.51452292  -60.13020797  757.63082866   -5.02904583
  108.2321984  -654.68082803    0.          -25.81870247]"
612,True,1797352288150242060,"[-863.99765169   58.87580272  -95.99973908  901.59809668 -183.809888
   70.07019956    0.           17.89792285  -33.53499517]"
613,True,8520621759855360946,"[ -31.49421567  279.30530518  162.06801237   31.49421567 -279.30530518
 -109.22858591    0.            3.1391419    -8.19251332]"
614,True,5717609142547924633,"[ -96.68967303  224.59495956   -8.14493419   77.06601906 -165.83017373
   10.58584162    0.            9.21858095  -10.58584162]"
615,True,7885893079599749823,"[-188.66775112  123.91555787   -3.79798549  122.02353257  -89.8464001
  -19.16437803    0.            6.19211029   -9.80127187]"
616,True,7415482074705482685,"[-9.28580126e+00  0.00000000e+00  3.58195328e+01  1.22377693e+01
 -1.26676663e+00  1.12968211e+03 -1.77802873e+02  1.48592199e+02
 -2.27982385e+03]"
617,True,1219650878060143329,"[ 21.83384725  27.7054786   -8.7541572  -62.68121981 -64.85081487
  30.1748243  -84.66308848 100.3983563  -10.05986246]"
618,True,2711085782541556726,"[  -4.97873299   -7.31267994  243.96863333    2.99282712   -6.14027392
    0.          100.79535075 -216.42257405 -619.05715655]"
619,True,83287910460772875,"[ -87.18203904  167.89302396  110.74101832   36.6376467  -167.89302396
  -66.32228665   73.73218695 -167.89302396 -114.29957249]"
620,True,8167113020053838506,"[-161.3954133     0.           63.9215172    23.41017066  -40.07973225
    0.          -60.54278338   40.07973225 -185.63997274]"
621,True,2272444120100804152,"[-443.0161719   239.6463865   -49.2240191   886.0323438  -493.98193276
  103.61086891 -443.0161719    29.37831952  -22.9248703 ]"
622,True,8458089422804731903,"[-335.38327225   54.54518872  -55.34074354  805.57859176  -86.93616094
  128.83311012 -525.45707573   59.30386765  -61.42749552]"
623,True,3643746753637144332,"[ 175.17292513   -7.54775322   26.08320482    8.14122594   -2.73918525
    0.         -141.6562762  -104.30185693  -91.2654163 ]"
624,True,2012932452122670113,"[ -24.43302269  889.6778842   494.26549122   18.36584667 -846.04424862
 -438.4287512    15.25009935 -887.94238289 -522.18386124]"
625,True,1790005276053568942,"[-461.43309665   -2.97716074  468.01722199  207.12237422 -150.94096782
  -60.8424961  -207.12237422    8.53648865 -548.70473044]"
626,True,8990738098330783275,"[-514.81478377   34.4224506    12.68278331  246.00658863  -34.4224506
   27.3340654  -246.00658863    0.           38.62909383]"
627,True,3319889207755690935,"[  -31.45029499   821.82044024  1085.44712247    31.45029499
  -845.90698974  -420.31252827    23.21908226  -804.02394973
 -1730.70728658]"
628,True,2043601042078770717,"[-710.08537952   37.00937924  -80.26825685  399.40758966  -10.92820667
   72.82663426 -411.73652179   26.18535559  -50.449847  ]"
629,True,3979570087206985352,"[ -122.97063165   204.25151006   641.38049398     0.
  -135.88246495   -99.74091706   122.97063165  -179.53365072
 -1194.99126233]"
630,True,4167303360005663261,"[-456.75972509   -0.87120095  -25.37729728  490.61014563  -27.442646
   54.5122384  -486.25414088   28.31384695  -69.07970896]"
631,True,361873208730859457,"[   8.57763019  -10.38488417    6.37965368   51.92442084  -98.87952522
  -49.14778282   61.8427098  -480.43599948 -278.46355544]"
632,True,5180265734095884391,"[-12.31062959   0.           2.24161152 -68.35921099 -24.22266854
  30.73275524 -35.44724532  52.30022254 -49.48572444]"
633,True,4784141759158044380,"[-323.27291458   71.09442129  -47.55341876  258.95047786 -108.84591999
   80.38963081 -393.19005528   75.0398618   -47.55341876]"
634,True,5235234582102705124,"[ -36.14025157  617.60432416    1.69063243   33.76187242 -617.60432416
    0.           19.47798888 -530.22502968 -279.5696153 ]"
635,True,2140403173302249932,"[-321.07412682   81.96415187  -18.63840512  235.044286    -81.96415187
   26.11603178 -252.70439092    0.           16.90735592]"
636,True,8788534726167525833,"[ -37.1090985   184.88507476   19.48399366  164.51113348 -575.97880959
 -217.27429713    4.39071486    0.           -9.74199683]"
637,True,1780491375633503780,"[-10.14067148   3.69131015   0.         -31.8213106   17.54443793
  14.40935241  52.10265356  84.90844468 -14.40935241]"
638,True,823005519427894113,"[  -41.60014659  1255.88035232    15.14321952    87.03487143
 -1463.03448529   -90.69793289     0.            40.67401432
   -19.76545803]"
639,True,2793914823315245144,"[-114.31600076  -33.14042943    0.         -151.87926666 -463.94572212
   45.85184847  165.70214715   33.14042943  -45.85184847]"
640,True,7001121111696659973,"[-11.54382704   4.68719196   0.           0.           6.80322683
 -62.619839    23.08765409   0.          -3.692677  ]"
641,True,5397211720270808316,"[-237.10769382  -21.55936184   24.47511352 -107.79680922   -5.52339889
    8.90886831  305.57447393 -134.71574211  -90.83758572]"
642,True,37941176648797511,"[ -226.40845434   636.49670086   -21.36647607   408.27904722
 -1288.83989338    46.58790736  -226.99288153   213.82943286
   201.17151002]"
643,True,8445762082001090521,"[ -7.57529421  27.6342184    0.           0.         -27.6342184
   0.49867832   1.66804558  27.6342184   59.05302091]"
644,True,5070947676308421233,"[-173.33126779   14.65037309   32.59465765   33.54052699  -14.65037309
    2.34498184  -21.1048366    14.65037309  -63.18458587]"
645,True,6882884937178225710,"[-592.80205684  -34.60535083  379.27213167    0.          -12.17539598
   43.3515485   149.01067145    0.          -56.72441365]"
646,True,3224822146609746179,"[-14.11357549   0.           4.98146616 -66.34125784 -74.25350355
  76.43158009 -16.88251958  55.33982178  28.86850993]"
647,True,6164589644853537659,"[  -52.42192015   253.97186064   137.245256      -3.71356463
  -206.47137531  -137.245256      52.42192015  -246.29874787
 -1201.37209671]"
648,True,3519641217603550747,"[  -8.81676246    2.71262473    0.            0.           -2.71262473
    1.74317001 -149.9401947     2.71262473   49.53864891]"
649,True,1345344344013557246,"[-438.7418585  -100.18570031   23.88555737 -498.1765027  -588.99438845
   59.38863271  542.56561376  100.18570031  -71.33141139]"
650,True,3497979504642637132,"[-3.10830445e+02  9.74082552e+01 -1.26211285e-01  1.92350918e+02
 -4.66378947e+01  0.00000000e+00  0.00000000e+00  1.23130826e+01
 -6.51909034e+00]"
651,True,717641363446783750,"[-332.8668558   -62.0616449    56.76741863 -102.41684749   26.867745
    0.          310.30822448  100.49936128  -56.76741863]"
652,True,8275626252962250758,"[-646.47135648  -40.02462775  -22.6719957  -407.033738    -30.99216932
  -13.21323075  200.12313877   40.02462775  -13.46112536]"
653,True,4635435655604388866,"[ -44.19549857    8.70575886  104.60389279 -170.7848389   534.66038426
  318.42790637  227.56263348 -539.01326368 -498.81643359]"
654,True,5676117570741687845,"[-88.15949932  34.73888885  24.12330078  88.15949932 -34.73888885
 -10.20513072   0.           3.84330051  -6.95908503]"
655,True,1098532714760131118,"[  -7.74748545    0.           17.30928185  -74.07850849 -286.36952688
  273.54629695    0.          268.45483101 -145.4277894 ]"
656,True,7425951445192244798,"[-160.49473761   24.88898211  -14.88536538    0.          -24.88898211
   42.77948868 -302.75969048   24.88898211    8.30984684]"
657,True,110482049762148099,"[ -95.72058567  205.1158657   146.32790174   91.32379492 -205.1158657
  -70.07173908   63.91016722 -124.09990191 -138.25393668]"
658,True,5741856135834786877,"[ -63.68468799   39.26529925   -1.37417587 -131.97432739  -81.55249315
   66.14966266   88.17464941   71.04995609  -64.77548679]"
659,True,2033367203754913420,"[ -20.86060965  780.35900223  450.03050842    3.8169157  -390.17950112
 -216.76638951   26.45355651 -793.69651074 -408.85488828]"
660,True,2700568372035300983,"[-463.84441309   25.44767738  -55.31991917  370.64088564  -25.44767738
   63.85177459 -451.27750883    3.79308435  -63.37536856]"
661,True,7481028825859005893,"[-166.20196727  129.64679023   90.49287982  166.20196727 -629.68227669
 -268.30014649  -40.75886338 -314.58436917 -167.57337003]"
662,True,1269965728304463699,"[-604.87688088   50.14482242  -61.70081074  555.30729669  -50.14482242
   81.04444519 -530.5225046     0.           42.94732158]"
663,True,3483321376813313497,"[-285.50343116   19.18796843   -6.03228824   26.63979835  -49.5471481
  -16.86621092    0.           30.35917966   -7.3441155 ]"
664,True,480928351974833346,"[-881.44553451  -86.49062247   71.10345619 -168.82050088   -9.89567001
    0.          695.82158313   98.97994855  -71.10345619]"
665,True,2403242852898696985,"[-184.23110096    3.29244207  338.63633793    0.          -14.20372134
   31.19365012   29.32804893    0.          -56.62466243]"
666,True,213495060025189733,"[ -9.23676685   0.          32.05049324 -62.9708306   46.86389581
   0.           0.           3.74490202 -64.10098647]"
667,True,7197634388826768,"[  -2.77387471    0.          489.7785351  -162.01768758   29.48754733
   -3.8745976     2.77387471   43.90407033 -975.68247261]"
668,True,4846718032775911834,"[   -3.22347134     8.3815987      4.65644372  -153.22142238
   563.83354315   336.14648523     3.22347134  -724.94691051
 -1937.23059217]"
669,True,1349765335530094572,"[-674.79456707   11.10868806  234.7982746     0.          -17.02920107
   11.75770587  645.19200205    0.         -170.25289806]"
670,True,8263285718463621905,"[ -86.14751016    0.          284.193997    -43.2288842  -241.78743541
  -59.74042311   -6.00784972    9.29934688 -639.99940439]"
671,True,614649258261503354,"[-163.34976385  664.75701883  595.71053048    1.85034901  -12.55931184
    0.          129.62535538 -646.38327683 -473.94624222]"
672,True,9210945548292230001,"[  -47.85876329     0.             1.97222762    47.85876329
   -30.13281877     0.             0.         -1384.81465845
  -701.48513239]"
673,True,6760327491383556823,"[ 78.95530378   2.58328054  11.63481154   0.          -9.68305965
  11.63481154   2.14976076   0.         -11.63481154]"
674,True,4155369345803756123,"[ -35.83262321  272.24653044    4.26881808   13.65429423 -140.73965859
    6.73307685    0.            9.23278674   -6.73307685]"
675,True,1933183892387827331,"[ -247.09484027  3967.70459673  2193.2010653    123.28844477
  -307.47384498  -181.57056586    35.88052399 -3816.73214678
 -2131.48601443]"
676,True,1726158878570636488,"[-611.46730901   22.52219652  -73.0823458   323.44918892  -16.7422489
   44.76573131  -99.5600423    -5.77994763   16.7492057 ]"
677,True,1663423181233685857,"[-20.84379094   0.           2.44265161  20.84379094  -9.55784227
   0.          20.84379094 -19.7189659   81.26338974]"
678,True,1204668346429351701,"[-136.91249427  131.9403604    -8.44215841   30.46653429  -64.58107743
  -30.99794047    0.            3.71728695   -2.81527646]"
679,True,1133663777371611491,"[-322.53834278  113.86195427  -44.52867625  284.55555393 -114.72314855
   29.58011491 -266.22103423  114.72314855  -87.78230697]"
680,True,7617518285001457931,"[ -96.80486829   32.82415004   35.07134829 -116.16321206   83.03630362
   76.8021299   134.92515364 -107.25267131  -81.11241885]"
681,True,3007356192090491206,"[-1064.64117775    42.94318665  -121.53207026  1043.66059787
   -42.94318665   130.19204093 -1109.71307885    57.47509736
  -125.63262875]"
682,True,5844845750074988145,"[ -18.34295379   26.81912109    0.            0.          -53.63824217
   25.0530487  -257.29620036    0.          259.46006341]"
683,True,1279502480336851330,"[  166.54115977    38.98167102     0.          -166.54115977
 -1120.58667558  -615.83528846    28.36719532     0.
   -13.28255308]"
684,True,8893990309441338041,"[-429.61700946  -37.42454803  162.23231946    0.           -2.91291385
    6.35421909   49.49459357  -11.43759436   -6.35421909]"
685,True,2274191269451222588,"[ -50.35740601  -13.978697      0.         -103.29321083 -479.21226147
   34.93613969  206.58642166   47.9972295   -34.93613969]"
686,True,7985922325180447617,"[ -22.59017856  124.50260947   66.1128171     0.          -73.89819404
  -66.1128171    45.18035712 -119.00307078 -478.31209419]"
687,True,7535916958500950233,"[ -61.88923748  947.327522    536.31515834    8.13871056 -693.65050444
 -385.36139135   53.75052692 -473.663761   -263.14653389]"
688,True,402333083179485069,"[-86.34412977  53.01206176  78.03433141   0.         -10.08635804
   7.1509793   61.63414864 -41.88320104 -30.16865628]"
689,True,8878502119365676190,"[ 410.94239437   -2.79033434   47.21045179   46.60656134   -8.33366757
    5.17850682 -322.05758199 -379.66009864 -272.57086626]"
690,True,5105967851308409335,"[-406.45157935 -129.42985207   32.59849865 -362.88045686  -73.29732152
    6.58610538  123.4070684   135.80127514  -64.04788875]"
691,True,3955309499079544237,"[-3.62703525e+02 -1.16030928e+01  3.98039178e+02  4.05874887e-02
 -1.30759799e+01  0.00000000e+00  1.19613494e+02  0.00000000e+00
 -5.42664014e+01]"
692,True,3919100229290570165,"[-278.79051021  -27.51287668  121.74864818  -63.65109075  -32.97190606
   39.97425871  148.31184125   25.4604363   -89.68370376]"
693,True,7865768781049302456,"[-496.88424775   45.76078018  -31.22314305  359.11083313  -45.76078018
   48.57926431 -359.11083313    0.           10.34746839]"
694,True,4964468124837580481,"[-1214.07854652    37.11468837  -142.65857058  1519.80305437
  -181.12705981   164.3754388   -791.11017727    72.00618572
   -87.90113081]"
695,True,5026281810479845820,"[-321.92467025  -45.34561889   -0.75245069    4.97767646  -26.19097041
  -34.27833178  -95.19657579    0.91335558  -14.98245085]"
696,True,5375942944190099889,"[  -16.84043261     3.29038815     0.           -48.9959585
   162.88048564   673.73644997    82.67682371  -123.33023069
 -1251.53974585]"
697,True,5175881476049529400,"[-106.71045956   99.96003549   50.46392698   31.0152373   -44.98537704
  -50.46392698   75.69522227  -90.83506856  -50.46392698]"
698,True,3812980101109192360,"[ -12.00460734    0.            3.59147198   36.72840349 -149.52736792
  -54.53660359 -106.59706677  130.75179233   94.24011981]"
699,True,41718610150925933,"[ -11.73543479   23.89423907    0.            0.          -99.91682158
  697.33774325 -138.12355999  205.77206936 -715.29267987]"
700,True,695898491644490293,"[ -30.97918422    0.          -10.42711265   93.84401383  -66.63416682
   73.7720099   -76.75191512   66.63416682 -137.11690715]"
701,True,5535359076864100178,"[  -62.29005872   765.71474079     8.46191125   279.27646899
 -1964.20016032  -634.05879318  -223.6079003   1197.16112152
   634.05879318]"
702,True,1220052953587765927,"[ 508.79846048  306.24259145  233.12233304    5.51218419   16.95657329
   16.87780854 -458.40035461 -906.15166254 -578.75358595]"
703,True,8338718341205341969,"[-56.25077909 192.01318554 101.44476382   9.81806623 -85.42773326
 -41.90617537  -5.22420332 -72.45656396 -41.34454289]"
704,True,6239421385305341063,"[  36.80044352   -3.93088562  233.25201545    0.          232.03301389
  137.81197164   19.65442809 -966.43644548 -781.24971887]"
705,True,8218749242129847697,"[-333.01258495   80.08836208   97.37646626   53.70630966    7.17325376
   30.63616453  179.16783783  -40.04418104  -75.12969902]"
706,True,1724472901237058765,"[-395.93588715   20.37468828  127.58416983   17.36295202  -30.33557336
    0.          221.47007295   -8.3166089   -66.84037284]"
707,True,4389486441805631993,"[-198.27108328  133.9232504    -6.64983408   56.65653576  -90.4021612
  -41.13830725   10.90409451    0.           -9.08511564]"
708,True,7417886841756182976,"[-308.05497055  -27.07635036   61.79910403 -207.61032044   19.3411988
   20.82983902  274.57342051   54.9146841   -72.21402354]"
709,True,5809733038487359426,"[ -216.48424992   -69.5890093     14.60675517     0.
  -230.75797616  -100.97246519 -1146.7910802      0.
   -49.90182109]"
710,True,3458022195044348502,"[ -36.19050911  509.33188559   94.75309842   35.4486791  -855.04956383
  -77.02954921    0.         -445.5899573  -153.00422726]"
711,True,6181585855605465947,"[-277.55856613    3.21849851   45.77867806  -30.11364557  -39.54202188
   26.64871702  124.45193883   24.89038777  -72.42739509]"
712,True,5056963955571061363,"[-188.05406588  -30.75126899  163.77950189    0.          -19.69582757
    4.70523622   34.29772092   19.69582757  -63.42856709]"
713,True,3638104433137759573,"[-4.46763844e+01  3.48847599e-01  4.03203350e+02 -1.45518900e+02
 -2.49121061e+01  4.38014682e+02  1.45518900e+02  1.98196556e+01
 -8.46375879e+02]"
714,True,2322356961965339159,"[-139.19488193  -25.96958772  149.65642845  -49.19219297   45.95521725
   28.9178422     0.           58.03313812  -26.48996478]"
715,True,1242736797413513465,"[-377.46929968  -44.23957424   12.73043355 -219.28470281   -9.05948129
    0.          323.99550368  107.49928477  -12.73043355]"
716,True,9119010612453200719,"[ -12.05289511    0.91111292    0.           -7.28976794   89.29105661
   51.75532735 -489.67538453    5.10251569 -107.50291397]"
717,True,2052349302554419696,"[ -13.32713479  249.73412383  134.16692437   -2.70329397 -182.25341993
 -113.47283334   13.32713479 -240.95980508 -144.51396989]"
718,True,4659007977867439185,"[  -8.40156112   40.81095559   22.67275311    8.40156112  -36.06112414
    0.            8.40156112 -729.96058326 -376.36397266]"
719,True,1232431205195715631,"[  16.27827668    2.83830665    0.         -183.05561115  -47.32419082
  327.30579033  189.1790483    37.83580966 -327.30579033]"
720,True,5864575970257180872,"[ -24.50015901    0.            2.00909669   24.50015901   -4.56419533
    0.            0.         -145.3649798     3.04661651]"
721,True,1434934984025021132,"[ -50.62392542   -7.91194019   38.38278546 -134.54921928   15.40826116
   63.27274918   22.12844892   25.88318712  -46.95336439]"
722,True,5865442994761230256,"[ 100.98534301  218.95558382   14.43432524  -57.97275966 -218.95558382
    8.47437193    4.18507621    0.          -11.45434858]"
723,True,88992355884674331,"[-423.63207982  640.78718912  744.97675066  179.43578908 -328.24948523
  125.43198342  261.70616088 -307.01133143 -812.41726528]"
724,True,7345241677414280873,"[ -32.80488031    7.57742025    0.            0.          -15.1548405
   33.43816344 -198.35335737    0.          167.36908249]"
725,True,7356824844655324248,"[ -36.8183794     1.55505961   47.35362186   36.8183794  -650.1409044
 -370.26565394   44.59367744 -378.31270023 -257.52734421]"
726,True,5208499409394912584,"[  -35.09036211     0.            45.51449914    89.9287822
 -1947.90095531  -115.19542264   -54.8384201   1311.40161734
   240.07452324]"
727,True,9060197090467028868,"[-659.73417546   47.57281602  -51.92732293  743.86395094  -47.57281602
   68.38679731 -148.13526934  -12.87545627   80.55378353]"
728,True,4784288055685931225,"[-303.51549452  -10.51319708  -10.08113309 -245.67640193  -90.99247079
  -11.93797353 -198.38352375   10.51319708  -27.88327879]"
729,True,2228207348116590757,"[ -94.4573935    -7.11684778   15.66301072 -232.33874586   10.63222505
    0.           65.02081619   21.67006504  -31.32602145]"
730,True,4783814747004196583,"[-227.52567951   -9.40886843  217.15913281    0.          -11.27273929
    5.08999329  124.11764094   11.27273929 -111.12456305]"
731,True,4686477682752986136,"[-413.01037508  174.85573481  -42.31104501  439.60383877 -423.17933048
  -96.87623148 -380.79940512  370.26609166   30.36012372]"
732,True,2973311952305047397,"[-297.99661926   -2.42432725  989.08599466  739.87806463 -499.15167179
 -192.40411353 -732.44205081  499.15167179 -835.26159808]"
733,True,7222891459593875112,"[-853.60724541   65.64113012 -107.22203061  512.00767842  -34.53005376
   69.26652317 -577.46316758   46.18906399  -80.18821071]"
734,True,8697654819538249383,"[-121.24840405  215.94022135  441.67710835    0.         -487.68580423
 -324.31484508   12.62987189 -155.48616787 -823.91710212]"
735,True,6979790083854966677,"[ -28.24369963   -0.8655986    -2.11388519   -4.32799302   -0.8655986
    3.76886378    4.32799302 -133.59054775  -50.79668327]"
736,True,8766073873484089299,"[-113.44485192  309.73111643    5.54879602   69.84463211 -170.48487798
    0.            0.           31.23863953  -10.39326488]"
737,True,7765748603463940369,"[-271.46409287  178.7760751    26.75390823   60.50054195  -45.18153713
  109.86560056  210.96355092  -88.41300084  -81.68670851]"
738,True,1030625367229193649,"[-108.03282998  435.6998497   239.16760408  119.15256442 -292.38670087
 -162.43705604   40.76337534 -292.38670087 -162.43705604]"
739,True,2757157953938896683,"[ -39.65131579  577.34088221  161.44027726   39.65131579 -864.08926536
 -139.50607937    0.         -290.59249906  -97.33502145]"
740,True,3981583430317066466,"[-129.91681952  -13.54819823  522.25715323    0.          -11.47148445
   50.58277631    2.40920305    0.          -50.58277631]"
741,True,522676278422530328,"[ -49.72643666  210.79009534   81.51557462   10.69629339 -183.7317085
  -60.43723665   49.72643666 -177.05177471 -119.44043503]"
742,True,2552546972092050004,"[  -10.334043       0.           118.77059626  -115.4510101
   -25.15701062  1402.28408599  -392.69196601   263.131116
 -1565.83534992]"
743,True,764640056736708783,"[  -31.0987993   1486.96544579   826.09191433    31.0987993
 -1549.3111411   -825.24545961     0.         -1362.27405516
  -773.81111723]"
744,True,5756698938070298732,"[-166.14339235 1137.17128171  813.95154932   66.59987055 -591.1495472
 -319.6767156    99.54352181 -591.66006037 -475.97885572]"
